"SamplingEvent_id","year","month","day","Longitude","Latitude"
"S14515104",2013,6,27,-120.881912,49.913001
"S14521992",2013,6,20,-119.778378,50.7170041
"S14608156",2013,7,9,-120.9150124,49.9119579
"S14598944",2013,7,8,-120.881912,49.913001
"S14685588",2013,7,19,-120.881912,49.913001
"S14806016",2013,7,28,-120.881912,49.913001
"S14621605",2013,7,11,-120.8108568,49.9138168
"S14622287",2013,7,1,-120.6080389,50.1526787
"S14698681",2013,7,21,-120.881912,49.913001
"S14713798",2013,7,22,-120.881912,49.913001
"S14660139",2013,7,16,-120.881912,49.913001
"S18890286",2014,6,17,-120.1131821,51.5999602
"S19010916",2014,6,16,-120.6655025,50.5398765
"S18911154",2014,6,24,-120.1131821,51.5999602
"S19050683",2014,6,16,-120.6655025,50.5398765
"S18943447",2014,6,26,-121.0505074,50.165434
"S18996976",2014,6,16,-120.6655025,50.5398765
"S18977470",2014,7,2,-120.01772,51.68589
"S18973921",2014,7,2,-120.8108568,49.9138168
"S19047391",2014,7,4,-120.2373249,50.7337326
"S19058601",2014,7,9,-120.01772,51.68589
"S19001261",2014,7,3,-120.01772,51.68589
"S18992822",2014,7,4,-120.2472496,50.7299361
"S19347579",2014,8,4,-120.1131821,51.5999602
"S5237544",2009,8,10,-111.6043997,35.2273919
"S14510434",2012,8,14,-111.8261862,36.043044
"S14650381",2013,7,12,-111.1990643,34.5555579
"S14852679",2013,8,4,-111.6043997,35.2273919
"S19471138",2014,8,14,-111.5534592,35.2289344
"S19479095",2014,8,15,-112.2203623,35.2397636
"S19478613",2014,8,15,-111.3100433,34.8949424
"S19436365",2014,8,9,-111.665,35.235
"S6775047",2010,8,15,-111.290195,34.3423996
"S8692344",2011,8,15,-111.4079265,33.9059798
"S14857525",2013,8,3,-110.8211602,33.2822014
"S14913979",2013,8,11,-110.8501482,33.3211537
"S19362720",2014,7,24,-111.095,34.386
"S19440798",2014,8,11,-110.738773,33.021616
"S19440377",2014,8,11,-110.738773,33.021616
"S8669509",2011,8,13,-114.333,34.132
"S19387343",2014,8,9,-114.1051479,34.2918239
"S19387270",2014,8,9,-114.1051479,34.2918239
"S19372909",2004,8,7,-111.9001481,33.5801555
"S2416713",2006,8,15,-111.7339478,33.3614502
"S2412947",2006,8,10,-111.7339478,33.3614502
"S3792924",2007,8,11,-112.276926,33.8349181
"S5261595",2009,8,12,-111.7339478,33.3614502
"S8678589",2011,8,15,-111.4103365,33.9053284
"S14887069",2013,8,8,-112.52291,33.500203
"S14918445",2013,8,13,-111.7339478,33.3614502
"S19298947",2014,8,1,-112.286582,33.5242237
"S14899636",2013,8,10,-114.5287371,34.8506146
"S14899512",2013,8,10,-114.5240593,34.8438172
"S5807591",2001,8,11,-110.6684777,31.7692091
"S11027718",2004,8,14,-110.7894241,32.4348954
"S11972487",2004,8,14,-110.7293987,32.4335847
"S3053717",2007,8,14,-110.886898,31.7822287
"S3039703",2007,8,10,-110.9258201,32.3616486
"S3039720",2007,8,10,-110.8997726,32.3754673
"S4080819",2008,8,15,-110.886147,31.739938
"S9399859",2009,8,12,-111.022495,32.278549
"S5245452",2009,8,12,-110.7024693,32.3926274
"S5249360",2009,8,14,-111.022495,32.278549
"S5240604",2009,8,10,-110.8436855,31.7572371
"S5240784",2009,8,11,-111.022495,32.278549
"S5362452",2009,8,12,-110.7024693,32.3926274
"S5224640",2009,8,4,-111.022495,32.278549
"S10657293",2010,8,7,-110.7293987,32.4335847
"S7108352",2010,8,15,-111.3244,31.572
"S7108347",2010,8,13,-111.4804494,32.4515033
"S6764365",2010,8,14,-111.022495,32.278549
"S6763432",2010,8,14,-111.022495,32.278549
"S9706575",2011,8,13,-110.886147,31.739938
"S11333215",2012,8,4,-111.168125,32.2437113
"S11346038",2012,8,14,-110.7064819,32.4111248
"S11350843",2012,8,15,-111.3521013,31.5860821
"S11360671",2012,8,13,-110.886147,31.739938
"S11271384",2012,8,4,-111.168125,32.2437113
"S11275804",2012,8,4,-111.5317918,32.398549
"S11265348",2012,8,1,-110.7064819,32.4111248
"S11265628",2012,8,1,-110.7250857,32.4170301
"S11273111",2012,8,4,-111.1667459,32.24481
"S14932211",2013,8,15,-110.8111954,32.3142659
"S14932180",2013,8,14,-110.8113941,32.3131068
"S14934008",2013,8,15,-110.7598686,32.4427119
"S14934152",2013,8,15,-110.7598686,32.4427119
"S14934114",2013,8,15,-110.8436855,31.7572371
"S14933790",2013,8,15,-110.8807518,31.7271702
"S15074051",2013,8,14,-110.7024693,32.3926274
"S15239637",2013,8,15,-110.8111954,32.3142659
"S15239638",2013,8,14,-110.8113941,32.3131068
"S15239607",2013,8,14,-110.7024693,32.3926274
"S14903574",2013,8,11,-111.022495,32.278549
"S14962653",2013,8,14,-110.7024693,32.3926274
"S14852661",2013,8,4,-110.8863696,31.7835694
"S14859432",2013,8,4,-110.8436855,31.7572371
"S14915216",2013,8,12,-110.9640141,31.9874603
"S14918234",2013,8,13,-110.7303009,32.2806015
"S14918238",2013,8,13,-110.7303009,32.2806015
"S14975453",2013,8,14,-110.7024693,32.3926274
"S14974983",2013,8,14,-110.7024693,32.3926274
"S14977925",2013,8,14,-110.7024693,32.3926274
"S19358046",2014,8,6,-110.7902985,32.4404984
"S19357746",2014,8,6,-110.766289,32.409876
"S19461182",2014,8,13,-111.1305553,32.1992203
"S19462482",2014,8,9,-110.8436855,31.7572371
"S19440921",2014,8,12,-111.3244,31.572
"S19438283",2014,8,6,-110.7902985,32.4404984
"S19511009",2014,8,13,-110.7293987,32.4335847
"S19513903",2014,8,15,-110.8807518,31.7271702
"S19508887",2014,8,15,-110.8807518,31.7271702
"S19615264",2014,8,15,-110.8807518,31.7271702
"S19365319",2014,8,7,-110.7648468,32.4287671
"S19373578",2014,8,8,-110.8436855,31.7572371
"S19468238",2014,8,14,-110.7554054,32.2412452
"S19468268",2014,8,14,-110.8779661,31.746948
"S19468081",2014,8,14,-110.7554054,32.2412452
"S19526982",2014,8,9,-110.8436855,31.7572371
"S19378826",2014,8,9,-110.8436855,31.7572371
"S19384057",2014,8,9,-110.8436855,31.7572371
"S19480157",2014,8,15,-110.8807518,31.7271702
"S19479183",2014,8,6,-110.6951523,32.4274993
"S19480468",2014,8,14,-110.8436855,31.7572371
"S19483234",2014,8,15,-110.8436855,31.7572371
"S19388561",2014,8,4,-110.9076127,32.4261364
"S19388645",2014,8,9,-110.8436855,31.7572371
"S19388384",2014,8,9,-110.8436855,31.7572371
"S19396202",2014,8,9,-110.8436855,31.7572371
"S19395539",2014,8,9,-110.8436855,31.7572371
"S19387575",2014,8,9,-110.8436855,31.7572371
"S19385867",2014,8,9,-110.8436855,31.7572371
"S19386398",2014,8,9,-110.8436855,31.7572371
"S19386495",2014,8,9,-110.8436855,31.7572371
"S19504630",2014,8,15,-110.8807518,31.7271702
"S19504664",2014,8,15,-110.8807518,31.7271702
"S19504923",2014,8,15,-110.8807518,31.7271702
"S19502573",2014,8,15,-110.8436855,31.7572371
"S19506769",2014,8,15,-110.8807518,31.7271702
"S19418330",2014,8,9,-110.8436855,31.7572371
"S19429185",2014,8,6,-110.7902985,32.4404984
"S19429573",2014,8,6,-110.7902985,32.4404984
"S19420660",2014,8,9,-110.8436855,31.7572371
"S6851357",2000,8,13,-110.6798543,31.506978
"S2524154",2000,8,14,-110.878016,31.718113
"S14272895",2002,8,15,-111.1905975,31.4290009
"S5703022",2002,8,11,-110.8543,31.3769
"S7745735",2002,8,11,-110.8543,31.3769
"S8017807",2002,8,11,-110.8543,31.3769
"S8531525",2002,8,15,-110.8766842,31.704511
"S4272309",2004,8,11,-111.2382513,31.4180254
"S4272318",2004,8,11,-111.1905975,31.4290009
"S10364537",2004,8,11,-111.1905975,31.4290009
"S10364544",2004,8,11,-111.2382513,31.4180254
"S8621383",2006,8,15,-111.1905975,31.4290009
"S3050133",2007,8,10,-110.8543,31.3769
"S3072490",2007,8,11,-110.8543,31.3769
"S11190614",2007,8,14,-110.8787354,31.7200828
"S12897156",2007,8,10,-110.8744,31.7124
"S3042115",2007,8,11,-110.8744,31.7124
"S4080808",2008,8,15,-110.8744,31.7124
"S7108354",2010,8,14,-111.1905975,31.4290009
"S11412183",2012,8,11,-110.941082,31.6714585
"S11488914",2012,8,12,-111.0495987,31.5683002
"S11317959",2012,8,9,-110.941082,31.6714585
"S11415190",2012,8,12,-111.2382513,31.4180254
"S11646321",2012,8,11,-110.8609,31.6938
"S14401562",2012,8,15,-111.2382513,31.4180254
"S11331386",2012,8,10,-110.941082,31.6714585
"S11328978",2012,8,10,-111.2382513,31.4180254
"S11329224",2012,8,10,-111.2382513,31.4180254
"S11337846",2012,8,13,-110.941082,31.6714585
"S11336736",2012,8,9,-110.941082,31.6714585
"S11339054",2012,8,9,-110.941082,31.6714585
"S11337936",2012,8,13,-110.8744,31.7124
"S11339427",2012,8,9,-110.941082,31.6714585
"S11339224",2012,8,12,-110.941082,31.6714585
"S11342175",2012,8,9,-110.941082,31.6714585
"S11339977",2012,8,12,-110.941082,31.6714585
"S11340303",2012,8,12,-110.941082,31.6714585
"S11345772",2012,8,10,-110.941082,31.6714585
"S11344745",2012,8,14,-111.2382513,31.4180254
"S11344403",2012,8,9,-110.941082,31.6714585
"S11345753",2012,8,10,-110.941082,31.6714585
"S11345811",2012,8,11,-110.941082,31.6714585
"S11334451",2012,8,12,-110.8744,31.7124
"S11527659",2012,8,14,-110.941082,31.6714585
"S11350574",2012,8,15,-111.2382513,31.4180254
"S11345866",2012,8,11,-110.941082,31.6714585
"S11747865",2012,8,9,-110.941082,31.6714585
"S17500857",2012,8,9,-110.941082,31.6714585
"S11469570",2012,8,14,-110.941082,31.6714585
"S11634979",2012,8,10,-110.8744,31.7124
"S11634977",2012,8,10,-110.8744,31.7124
"S12142905",2012,8,11,-110.941082,31.6714585
"S11304783",2012,8,7,-110.802,31.508
"S11332194",2012,8,7,-110.802,31.508
"S11328565",2012,8,10,-110.941082,31.6714585
"S11333190",2012,8,7,-110.802,31.508
"S14819565",2013,7,30,-110.938853,31.706681
"S15022994",2013,8,12,-110.8543,31.3769
"S14908202",2013,8,11,-110.9104156,31.6650475
"S14915248",2013,8,10,-111.2382513,31.4180254
"S14916093",2013,8,10,-110.941082,31.6714585
"S14975537",2013,8,11,-110.802,31.508
"S14975536",2013,8,11,-110.941082,31.6714585
"S14971513",2013,8,11,-110.802,31.508
"S14971541",2013,8,11,-110.941082,31.6714585
"S14882205",2013,8,7,-110.941082,31.6714585
"S14905664",2013,8,7,-110.941082,31.6714585
"S14975470",2013,8,5,-110.941082,31.6714585
"S19438154",2014,8,11,-111.2382513,31.4180254
"S19481769",2014,8,15,-111.1080835,31.366391
"S19394120",2014,8,10,-111.087,31.401
"S19543490",2014,8,15,-111.1080835,31.366391
"S19500818",2014,8,15,-111.2382513,31.4180254
"S19506756",2014,8,15,-111.2382513,31.4180254
"S19553473",2014,8,15,-111.1080835,31.366391
"S19335672",2014,8,4,-111.0888791,31.3993723
"S5237464",2009,8,10,-112.45973,34.631073
"S16784534",2012,8,15,-112.4489737,34.4981747
"S19385176",2014,8,8,-111.7680252,34.5163433
"S14871131",2013,8,6,-114.4620386,32.8163918
"S1114585",2003,8,9,-120.00872,38.68594
"S2979317",2004,7,13,-119.9658966,38.6542817
"S12035415",2004,7,15,-119.9357054,38.5003971
"S2803753",2005,8,14,-120.0091553,38.6863807
"S2960354",2005,8,14,-119.9688148,38.6989752
"S5362504",2006,7,3,-119.7585297,38.7953028
"S5362503",2006,7,31,-119.7585297,38.7953028
"S2803701",2006,7,29,-119.9353409,38.6245152
"S6332920",2006,7,3,-119.7585297,38.7953028
"S2390210",2006,7,21,-120.0113889,38.7227778
"S2416677",2006,8,13,-119.9701564,38.7021674
"S2416683",2006,8,13,-119.9294028,38.6189637
"S12407899",2009,7,19,-120.0399685,38.4669969
"S5994704",2009,8,8,-119.9990273,38.4795291
"S8469878",2011,6,24,-119.725914,38.6599743
"S8579469",2011,7,22,-120.0369644,38.7015876
"S18257748",2011,7,17,-119.6507263,38.6179435
"S10995232",2012,6,16,-119.9263719,38.7816934
"S11032155",2012,6,20,-120.04002,38.46461
"S11190030",2012,6,21,-119.7375909,38.4264471
"S11224532",2012,7,26,-120.0399685,38.4669969
"S11180558",2012,7,16,-119.9384311,38.5075138
"S11182883",2012,7,20,-120.0399685,38.4669969
"S11265575",2012,8,3,-119.9384311,38.5075138
"S11261559",2012,8,3,-120.0399685,38.4669969
"S14540761",2013,6,27,-119.9723282,38.4740013
"S14500647",2013,6,23,-119.6846226,38.6605306
"S14602158",2013,7,6,-119.890945,38.4333373
"S14795956",2013,7,23,-119.7883558,38.7247467
"S14814972",2013,7,29,-119.9811316,38.495021
"S14905824",2013,8,11,-120.046438,38.4590795
"S18812764",2014,6,16,-119.6368217,38.3288644
"S18874576",2014,6,16,-119.6368217,38.3288644
"S18874621",2014,6,16,-119.6368217,38.3288644
"S18910881",2014,6,19,-119.6366286,38.3298996
"S19144775",2014,7,12,-119.9990273,38.4795291
"S19146424",2014,7,13,-120.0190258,38.4853744
"S19150094",2014,7,11,-119.9700594,38.4925629
"S19149988",2014,7,10,-119.9700594,38.4925629
"S19140797",2014,7,17,-120.0190258,38.4853744
"S19442643",2014,7,3,-120.0009838,38.6807974
"S19156718",2014,7,18,-119.7491741,38.4171826
"S19156552",2014,7,18,-119.7491741,38.4171826
"S19304001",2014,7,30,-120.0190258,38.4853744
"S18970799",2014,7,1,-119.9360275,38.5205038
"S19174733",2014,7,20,-120.0085545,38.6822938
"S19168261",2014,7,16,-119.651413,38.3378862
"S19130791",2014,7,16,-119.651413,38.3378862
"S19323015",2014,8,2,-120.0141335,38.4957874
"S19396183",2014,8,10,-119.9884272,38.6935826
"S19497852",2014,8,2,-120.0141335,38.4957874
"S19335623",2014,8,2,-120.0141335,38.4957874
"S19417264",2014,8,11,-120.051382,38.472088
"S19422551",2014,8,11,-120.0399685,38.4669969
"S5388756",2002,7,10,-120.3063869,38.5471921
"S5885753",2002,7,10,-120.3063869,38.5471921
"S4106698",2005,6,18,-120.6437874,38.4250167
"S4106742",2005,6,18,-120.4923391,38.4545633
"S2874943",2005,8,14,-120.1133537,38.6709026
"S2803719",2006,7,29,-120.1133537,38.6709026
"S5101504",2009,6,20,-120.2546954,38.5252715
"S5162926",2009,7,11,-120.2546954,38.5252715
"S6750688",2010,8,8,-120.3038549,38.5301396
"S8476305",2011,6,26,-120.6917191,38.3198929
"S8477024",2011,6,26,-120.6917191,38.3198929
"S8503647",2011,7,1,-120.3420067,38.5019673
"S11429977",2012,8,15,-120.206115,38.5660213
"S11256922",2012,8,2,-120.678602,38.3281012
"S11457682",2012,8,13,-120.2134838,38.6289368
"S11457629",2012,8,13,-120.1133537,38.6709026
"S14799372",2013,7,22,-120.206115,38.5660213
"S14807763",2013,7,28,-120.1076849,38.7056148
"S14807735",2013,7,28,-120.1103926,38.6673174
"S14661637",2013,7,14,-120.1133537,38.6709026
"S19264312",2014,7,26,-120.1260459,38.6409587
"S19264304",2014,7,26,-120.078764,38.6921423
"S19393638",2014,8,10,-120.24558,38.51973
"S19393176",2014,8,10,-120.24196,38.52652
"S5689607",2003,7,26,-121.5075445,40.09892
"S4093338",2005,6,19,-121.1806583,39.5254282
"S5089838",2009,6,16,-121.5794277,40.066446
"S5092297",2009,6,17,-121.5794277,40.066446
"S5118542",2009,6,26,-121.5794277,40.066446
"S5131914",2009,7,1,-121.4382362,40.054293
"S6654593",2010,7,3,-121.6275787,40.0170979
"S6654742",2010,7,3,-121.6275787,40.0170979
"S8490627",2011,6,29,-121.0790777,39.5989428
"S11046302",2012,6,26,-121.4997357,40.1025645
"S18808440",2014,6,16,-121.3946,39.846859
"S18990539",2014,6,29,-121.3866681,40.1015462
"S5018045",2002,7,31,-120.3340888,38.2472469
"S13121007",2006,6,25,-120.1344681,38.4185612
"S13121568",2006,6,25,-120.1344681,38.4185612
"S13122432",2006,6,25,-120.1344681,38.4185612
"S18260499",2011,7,15,-120.49951,38.1666
"S18260500",2011,7,16,-120.49951,38.1666
"S14447607",2013,6,15,-120.07602,38.43881
"S18831184",2014,6,16,-120.3662217,38.2509795
"S18829476",2014,6,16,-120.3662217,38.2509795
"S19146153",2014,7,13,-120.1063736,38.4167259
"S19304007",2014,7,30,-120.1695728,38.394987
"S19422554",2014,8,11,-120.1063736,38.4167259
"S6613804",2010,7,5,-122.712307,39.30973
"S6613324",2010,7,5,-122.712307,39.30973
"S6758713",2010,8,9,-122.009697,39.221482
"S14918754",2013,8,13,-122.2441864,37.9051656
"S3046178",2007,7,3,-123.8188362,41.8824384
"S4023325",2008,7,3,-123.8188362,41.8824384
"S14445960",2013,6,17,-123.77812,41.56107
"S14604361",2013,7,8,-123.7617016,41.5577884
"S14656094",2013,7,15,-123.7542,41.55955
"S14914286",2013,8,12,-123.9095163,41.67772
"S14915200",2013,8,12,-123.77812,41.56107
"S14916793",2013,8,12,-123.9095163,41.67772
"S18794776",2014,6,15,-123.5196856,42.0003649
"S19575744",2014,8,3,-124.054756,41.8020518
"S19575847",2014,8,3,-123.7907395,41.7231937
"S9976697",2001,6,16,-120.120821,38.9427883
"S14668003",2001,7,21,-120.1351869,39.0329944
"S2999741",2001,8,11,-120.2021027,38.872993
"S2999748",2001,8,12,-120.1971245,38.8675802
"S2515812",2005,6,29,-120.1028824,38.9488629
"S6721130",2005,6,26,-119.9971175,38.9384489
"S12368326",2006,8,12,-120.120821,38.9427883
"S2412137",2006,8,8,-120.1263647,39.0350055
"S3071024",2007,7,9,-120.2353191,38.8502697
"S6617769",2007,7,7,-120.3302307,38.986714
"S3013367",2007,7,15,-120.3819971,38.8516686
"S10385239",2007,8,5,-120.0322713,38.8127434
"S4122583",2008,7,22,-120.385437,38.8482644
"S3978002",2008,7,5,-120.1312923,39.0511852
"S5089082",2009,6,15,-120.8480146,38.763731
"S5222109",2009,7,22,-119.9792862,38.9418537
"S5239243",2009,8,10,-120.2355766,38.8438524
"S6572921",2010,6,24,-120.3710175,38.7999185
"S6572956",2010,6,24,-120.3710175,38.7999185
"S6579228",2010,6,26,-120.2560043,38.8278066
"S6590062",2010,6,23,-120.0734639,38.9390164
"S8564719",2011,7,10,-120.4548097,38.7744367
"S8587631",2011,7,24,-120.2220154,38.7973364
"S8590191",2011,7,16,-120.0849009,38.7090391
"S8535954",2011,7,10,-120.4548097,38.7744367
"S8535264",2011,7,10,-120.4548097,38.7744367
"S8540153",2011,7,10,-120.4548097,38.7744367
"S8616819",2011,7,10,-120.4548097,38.7744367
"S15826132",2011,7,11,-120.604727,38.901571
"S8716306",2011,8,14,-120.2318001,38.8508045
"S8718939",2011,8,14,-120.2318001,38.8508045
"S8670628",2011,8,4,-120.0591516,38.9082332
"S8674544",2011,8,14,-120.2318001,38.8508045
"S8677982",2011,8,14,-120.2318001,38.8508045
"S8683013",2011,8,14,-120.2318001,38.8508045
"S8674322",2011,8,10,-120.0591516,38.9082332
"S10982451",2012,6,15,-120.0591516,38.9082332
"S11134079",2012,7,10,-120.2297236,38.8483112
"S11206948",2012,7,22,-120.385437,38.8544139
"S11197868",2012,7,21,-120.2423056,38.8325342
"S11175287",2012,7,18,-120.1190186,39.052385
"S11252513",2012,7,5,-120.093526,38.976188
"S11121299",2012,7,7,-120.3710175,38.7999185
"S11121545",2012,7,7,-120.3710175,38.7999185
"S11462324",2012,8,10,-120.1190186,39.052385
"S11462325",2012,8,10,-120.1155854,39.0496431
"S14470668",2013,6,16,-120.3750836,38.813713
"S14429634",2013,6,15,-120.56268,38.72101
"S14617582",2013,6,30,-120.1496387,39.0439861
"S14496205",2013,6,20,-120.0447913,38.8346655
"S15480083",2013,6,30,-120.129,39.052
"S15103009",2013,6,23,-120.405221,38.7903858
"S14531248",2013,6,29,-120.1496387,39.0439861
"S14603101",2013,7,6,-120.3906771,38.8002107
"S14608382",2013,7,6,-120.3753176,38.8003332
"S14805112",2013,7,28,-120.0447913,38.8346655
"S14930631",2013,7,9,-120.23894,38.63867
"S14930604",2013,7,9,-120.23894,38.63867
"S14617422",2013,7,5,-120.1496387,39.0439861
"S14645598",2013,7,7,-120.235822,38.847147
"S14661393",2013,7,14,-120.1226664,38.6727705
"S14794614",2013,7,27,-120.1190186,39.052385
"S14880148",2013,8,7,-120.0688398,38.9319102
"S14952975",2013,8,15,-120.103054,38.8731267
"S14963984",2013,8,13,-120.0447913,38.8346655
"S14963951",2013,8,11,-120.0447913,38.8346655
"S14963997",2013,8,14,-120.0447913,38.8346655
"S18885566",2014,6,23,-120.31475,38.93783
"S19138934",2014,6,30,-120.1496387,39.0439861
"S18830142",2014,6,17,-120.3753176,38.8003332
"S18904394",2014,6,18,-120.2358606,38.8452808
"S18840136",2014,6,19,-120.103054,38.8731267
"S18982002",2014,6,16,-120.2358606,38.8452808
"S18982054",2014,6,17,-120.2358606,38.8452808
"S18808628",2014,6,15,-120.3753176,38.8003332
"S18808618",2014,6,15,-120.2177367,38.8155091
"S18808622",2014,6,15,-120.405221,38.7903858
"S18806382",2014,6,15,-120.405221,38.7903858
"S18807131",2014,6,15,-120.2177367,38.8155091
"S18806968",2014,6,15,-120.3753176,38.8003332
"S19009852",2014,7,6,-120.405221,38.7903858
"S19006604",2014,7,3,-120.235822,38.847147
"S19006622",2014,7,5,-120.235822,38.847147
"S19017529",2014,7,6,-120.405221,38.7903858
"S19038419",2014,7,7,-120.11284,39.05671
"S19016412",2014,7,6,-120.405221,38.7903858
"S19309225",2014,7,29,-119.9931049,38.9397508
"S19194279",2014,7,21,-120.2588367,38.8063397
"S19129528",2014,7,17,-120.237292,38.807983
"S19129290",2014,7,17,-120.237292,38.807983
"S19129524",2014,7,17,-120.2358606,38.8452808
"S19129252",2014,7,17,-120.2358606,38.8452808
"S19308718",2014,8,1,-119.9931049,38.9397508
"S19373579",2014,8,8,-120.0591516,38.9082332
"S19317963",2014,8,3,-119.9931049,38.9397508
"S19380353",2014,8,9,-119.9475342,38.789214
"S19380946",2014,8,5,-120.1351869,39.0329944
"S19380919",2014,8,3,-120.0943843,38.8485759
"S19384935",2014,8,9,-120.0526714,38.9351442
"S19392267",2014,8,10,-120.0526714,38.9351442
"S19391268",2014,8,10,-120.0447913,38.8346655
"S19418355",2014,8,11,-120.1190186,39.052385
"S6591173",2001,7,4,-119.1178894,37.0442167
"S2107831",2004,8,15,-118.7369209,37.2016137
"S2107731",2004,8,10,-118.6709818,37.1125182
"S2107738",2004,8,11,-118.6936375,37.156033
"S2107707",2004,8,6,-118.5597752,37.0879596
"S2107782",2004,8,12,-118.7630328,37.1996996
"S2107719",2004,8,8,-118.5644191,37.0525585
"S2107800",2004,8,13,-118.7192951,37.1770779
"S2107812",2004,8,14,-118.7372983,37.1858009
"S16354720",2004,8,10,-118.6709818,37.1125182
"S16354722",2004,8,11,-118.6936375,37.156033
"S16354723",2004,8,12,-118.7630328,37.1996996
"S16354725",2004,8,12,-118.7630328,37.1996996
"S16354726",2004,8,13,-118.7192951,37.1770779
"S16354727",2004,8,14,-118.7372983,37.1858009
"S16354716",2004,8,6,-118.5597752,37.0879596
"S16354728",2004,8,14,-118.7372983,37.1858009
"S16354729",2004,8,15,-118.7369209,37.2016137
"S16354718",2004,8,8,-118.5644191,37.0525585
"S16354730",2004,8,15,-118.7369209,37.2016137
"S13246786",2005,7,10,-119.226122,37.0853267
"S3021576",2007,7,23,-119.2869759,37.1596667
"S3015244",2007,7,17,-119.3010092,37.1094421
"S3051980",2007,8,15,-119.2869544,37.1648994
"S3175909",2007,8,11,-119.1965103,37.0927045
"S16354786",2008,6,28,-118.95253,37.00367
"S16354788",2008,6,28,-118.95253,37.00367
"S16354785",2008,6,28,-118.95253,37.00367
"S3985642",2008,6,26,-119.03008,36.98742
"S3985600",2008,6,25,-119.09968,37.04073
"S3971153",2008,6,28,-118.95253,37.00367
"S3991320",2008,7,11,-119.0886836,37.3255191
"S3983640",2008,7,8,-119.3010092,37.1094421
"S4027409",2008,7,21,-119.1965103,37.0927045
"S4030025",2008,7,23,-119.2869759,37.1596667
"S3970935",2008,7,1,-119.3010092,37.1094421
"S4072365",2008,8,10,-119.1142678,36.9758894
"S4072392",2008,8,10,-119.1178453,36.9981338
"S4065361",2008,8,3,-118.50807,36.98808
"S11874798",2009,6,17,-119.13395,37.27393
"S5253617",2009,7,21,-119.18022,37.05416
"S15826867",2009,8,15,-118.5316583,36.8530365
"S6615431",2010,6,20,-119.17586,37.05415
"S6615955",2010,7,5,-119.1565132,37.0885966
"S16354809",2010,8,15,-118.7320805,37.3073074
"S16354811",2010,8,15,-118.7320805,37.3073074
"S6744958",2010,8,9,-119.17586,37.05415
"S8194738",2010,8,15,-118.7320805,37.3073074
"S8497245",2011,7,1,-118.9679553,36.7433115
"S8618820",2011,7,30,-118.9679553,36.7433115
"S11706583",2012,6,25,-119.16329,37.1932
"S10995271",2012,6,17,-119.1675431,37.0052756
"S16354872",2012,6,17,-119.1675431,37.0052756
"S16354874",2012,6,17,-119.1675431,37.0052756
"S14253410",2012,7,2,-119.1556149,37.0632822
"S11210307",2012,7,2,-119.0611082,36.9503059
"S11082055",2012,7,1,-118.9752083,37.2919889
"S11148788",2012,7,13,-119.3154609,37.0755416
"S11167999",2012,7,4,-118.9888,36.7278782
"S11336973",2012,8,13,-119.3154609,37.0755416
"S11347786",2012,8,15,-119.3086159,37.0818266
"S11347513",2012,8,11,-118.946601,36.7557241
"S14477748",2013,6,22,-119.14706,37.121057
"S14471807",2013,6,18,-119.05801,36.94937
"S14471866",2013,6,19,-119.11308,37.07344
"S14445131",2013,6,16,-119.3154609,37.0755416
"S14445070",2013,6,17,-119.07122,37.33194
"S14588328",2013,6,24,-119.13461,37.24801
"S14686923",2013,7,19,-119.3086159,37.0818266
"S14802916",2013,7,28,-119.3154609,37.0755416
"S14557944",2013,7,1,-119.13395,37.27393
"S14557902",2013,7,2,-119.3154609,37.0755416
"S14700202",2013,7,20,-119.140601,37.2875928
"S14818092",2013,7,30,-119.3086159,37.0818266
"S14627790",2013,7,8,-119.3086159,37.0818266
"S14627773",2013,7,9,-119.14706,37.121057
"S14627678",2013,7,12,-119.3154609,37.0755416
"S14825396",2013,7,31,-119.3154609,37.0755416
"S14640801",2013,7,14,-119.5589793,36.8031593
"S14656512",2013,7,15,-118.73614,36.75758
"S14925372",2013,8,14,-119.3086159,37.0818266
"S14943984",2013,8,2,-118.5964465,36.7918109
"S14835386",2013,8,1,-118.9679553,36.7433115
"S14908672",2013,8,11,-119.1538149,37.0671847
"S15847466",2013,8,1,-118.9679553,36.7433115
"S18975374",2014,6,17,-118.73062,36.75749
"S18975640",2014,6,17,-118.74183,36.75761
"S18975553",2014,6,17,-118.73062,36.75749
"S18975554",2014,6,17,-118.73062,36.75749
"S18975556",2014,6,17,-118.73062,36.75749
"S18853542",2014,6,21,-119.15201,37.19312
"S18808932",2014,6,16,-119.1732478,37.2504632
"S19087519",2014,7,13,-119.3154609,37.0755416
"S19016281",2014,7,6,-119.3086159,37.0818266
"S19111340",2014,7,15,-119.3132401,37.1025791
"S19054817",2014,7,9,-119.25167,37.157157
"S18997798",2014,7,5,-119.3154609,37.0755416
"S18998249",2014,7,2,-119.12326,37.26452
"S19351559",2014,8,6,-119.3086159,37.0818266
"S19457848",2014,8,13,-119.3086159,37.0818266
"S19307485",2014,8,2,-119.309957,37.0675399
"S19365969",2014,8,7,-119.06559,37.160866
"S19370394",2014,8,7,-119.06559,37.160866
"S19361170",2014,8,6,-119.1732478,37.2504632
"S19469489",2014,8,14,-119.2899799,37.1168
"S19463347",2014,8,12,-118.9679553,36.7433115
"S19316948",2014,8,3,-119.3154609,37.0755416
"S19378948",2014,8,9,-119.3086159,37.0818266
"S19477220",2014,8,13,-118.5469437,36.8175305
